7474	2	3104
7475	2	3105
7476	2	3106
7477	0	26
7477	1	1321
7478	0	489
7478	1	141
7479	0	535
7479	1	476
7480	0	136
7480	1	165
7481	0	344
7481	1	11
7482	0	2
7482	1	708
7483	2	3107
7484	0	307
7484	1	190
7485	0	123
7485	1	165
7486	0	259
7486	1	587
7487	0	3108
7487	1	89
7488	0	437
7488	1	157
7489	0	135
7489	1	66
7490	0	307
7490	1	9
7491	0	110
7491	1	9
7492	0	371
7492	1	44
7493	2	3109
7494	2	3110
7495	0	799
7495	1	49
7496	0	331
7496	1	49
7497	2	3111
7498	0	136
7498	1	55
7499	2	3112
7500	2	3113
7501	0	278
7501	1	59
7502	0	424
7502	1	143
7503	0	2290
7503	1	28
7504	2	3114
7505	2	3115
7506	2	3116
7507	2	3117
7508	0	305
7508	1	418
7509	0	145
7509	1	418
7510	0	505
7510	1	52
7511	2	3118
7512	0	86
7512	1	49
7513	2	3119
7514	2	3120
7515	0	68
7515	1	49
7516	0	1231
7516	1	143
7517	0	51
7517	1	1205
7518	0	3121
7518	1	43
7519	2	3122
7520	0	358
7520	1	1050
7521	2	3123
7522	0	1188
7522	1	185
7523	0	423
7523	1	185
7524	0	13
7524	1	185
7525	0	84
7525	1	185
7526	0	86
7526	1	1715
7527	0	736
7527	1	52
7528	2	3124
7529	0	1925
7529	1	69
7530	0	3125
7530	1	69
7531	0	24
7531	1	16
7532	0	21
7532	1	413
7533	2	3126
7534	0	570
7534	1	418
7535	2	3127
7536	0	72
7536	1	571
7537	0	252
7537	1	571
7538	0	228
7538	1	157
7539	0	84
7539	1	855
7540	0	84
7540	1	571
7541	0	978
7541	1	59
7542	0	127
7542	1	196
7543	2	3128
7544	0	119
7544	1	357
7545	0	395
7545	1	357
7546	2	3129
7547	2	3130
7548	0	39
7548	1	1205
7549	0	627
7549	1	37
7550	0	459
7550	1	69
7551	0	305
7551	1	69
7552	0	119
7552	1	177
7553	2	3131
7554	0	21
7554	1	172
7555	2	3132
7556	0	592
7556	1	66
7557	2	3133
7558	0	135
7558	1	374
7559	0	63
7559	1	987
7560	2	3134
7561	2	3135
7562	0	972
7562	1	115
7563	0	972
7563	1	297
7564	0	68
7564	1	185
7565	0	122
7565	1	1205
7566	0	353
7566	1	69
7567	2	3136
7568	0	886
7568	1	183
7569	0	151
7569	1	155
7570	0	3137
7570	1	177
7571	2	3138
7572	0	236
7572	1	177
7573	0	217
7573	1	249
7574	0	636
7574	1	249
7575	2	3139
7576	0	2526
7576	1	165
7577	0	101
7577	1	230
7578	0	83
7578	1	3
7579	0	63
7579	1	571
7580	0	119
7580	1	116
7581	2	3140
7582	0	63
7582	1	550
7583	0	86
7583	1	185
7584	2	3141
7585	0	919
7585	1	179
7586	2	3142
7587	0	528
7587	1	143
7588	0	39
7588	1	144
7589	2	3143
7590	0	117
7590	1	626
7591	2	3144
7592	2	3145
7593	2	3146
7594	2	3147
7595	0	88
7595	1	73
7596	2	3148
7597	0	2129
7597	1	309
7598	0	2
7598	1	913
7599	2	3149
7600	0	322
7600	1	405
7601	0	2097
7601	1	405
7602	0	3150
7602	1	405
7603	0	371
7603	1	3
7604	2	3151
7605	2	3152
7606	0	136
7606	1	197
7607	2	3153
7608	2	3154
7609	0	726
7609	1	487
7610	0	919
7610	1	487
7611	0	4
7611	1	157
7612	0	3155
7612	1	177
7613	0	489
7613	1	405
7614	2	3156
7615	0	19
7615	1	125
7616	0	72
7616	1	31
7617	0	472
7617	1	69
7618	2	3157
7619	0	259
7619	1	185
7620	2	3158
7621	2	3159
7622	0	268
7622	1	57
7623	0	175
7623	1	43
7624	2	3160
7625	2	3161
7626	0	437
7626	1	200
7627	0	60
7627	1	531
7628	0	136
7628	1	531
7629	2	3162
7630	0	110
7630	1	855
7631	0	63
7631	1	855
7632	0	2207
7632	1	44
7633	0	549
7633	1	291
7634	2	3163
7635	0	2183
7635	1	3
7636	0	592
7636	1	52
7637	0	3164
7637	1	20
7638	0	217
7638	1	389
7639	0	1597
7639	1	998
7640	2	3165
7641	0	2523
7641	1	3
7642	2	3166
7643	0	175
7643	1	1
7644	2	3167
7645	0	315
7645	1	106
7646	0	247
7646	1	106
7647	0	304
7647	1	571
7648	2	3168
7649	2	3169
7650	2	3170
7651	0	528
7651	1	28
7652	2	3171
7653	2	3172
7654	0	1692
7654	1	69
7655	0	39
7655	1	79
7656	2	3173
7657	0	36
7657	1	1321
7658	2	3174
7659	0	1304
7659	1	23
7660	0	259
7660	1	23
7661	0	6
7661	1	168
7662	0	334
7662	1	1345
7663	2	3175
7664	0	592
7664	1	157
7665	0	471
7665	1	104
7666	0	569
7666	1	292
7667	2	3176
7668	0	268
7668	1	234
7669	0	239
7669	1	52
7670	2	3177
7671	0	68
7671	1	98
7672	0	797
7672	1	144
7673	2	3178
7674	0	21
7674	1	696
7675	2	3179
7676	0	4
7676	1	95
7677	0	136
7677	1	177
7678	0	122
7678	1	1198
7679	0	151
7679	1	1198
7680	2	3180
7681	0	8
7681	1	1198
7682	0	3125
7682	1	106
7683	0	41
7683	1	309
7684	2	3181
7685	0	396
7685	1	59
7686	0	549
7686	1	1345
7687	0	236
7687	1	644
7688	0	1182
7688	1	196
7689	0	793
7689	1	196
7690	0	101
7690	1	197
7691	2	3182
7692	2	3183
7693	0	270
7693	1	57
7694	0	119
7694	1	152
7695	2	3184
7696	2	3185
7697	0	208
7697	1	82
7698	0	110
7698	1	733
7699	2	3186
7700	0	123
7700	1	415
7701	0	136
7701	1	571
7702	0	269
7702	1	179
7703	2	3187
7704	0	650
7704	1	249
7705	2	3188
7706	0	385
7706	1	59
7707	2	3189
7708	0	268
7708	1	133
7709	0	110
7709	1	133
7710	0	252
7710	1	187
7711	0	101
7711	1	187
7712	2	3190
7713	2	3191
7714	0	2975
7714	1	218
7715	0	1304
7715	1	125
7716	0	68
7716	1	125
7717	0	1026
7717	1	45
7718	0	135
7718	1	111
7719	0	334
7719	1	111
7720	0	13
7720	1	28
7721	0	136
7721	1	336
7722	0	250
7722	1	336
7723	0	424
7723	1	336
7724	2	3192
7725	0	3193
7725	1	20
7726	0	180
7726	1	32
7727	0	86
7727	1	144
7728	2	3194
7729	0	793
7729	1	405
7730	2	3195
7731	0	636
7731	1	187
7732	2	3196
7733	0	250
7733	1	1435
7734	0	284
7734	1	1435
7735	0	88
7735	1	1435
7736	0	331
7736	1	745
7737	2	3197
7738	0	19
7738	1	745
7739	2	3198
7740	0	148
7740	1	57
7741	0	127
7741	1	426
7742	0	10
7742	1	426
7743	0	354
7743	1	52
7744	2	3199
7745	0	250
7745	1	79
7746	0	63
7746	1	2538
7747	0	88
7747	1	531
7748	0	520
7748	1	531
7749	0	27
7749	1	626
7750	2	3200
7751	0	1938
7751	1	69
7752	0	965
7752	1	1552
7753	0	156
7753	1	16
7754	2	3201
7755	0	4
7755	1	79
7756	2	3202
7757	0	228
7757	1	261
7758	0	1782
7758	1	261
7759	0	268
7759	1	104
7760	0	39
7760	1	141
7761	0	305
7761	1	57
7762	0	305
7762	1	114
7763	0	2911
7763	1	187
7764	0	161
7764	1	1886
7765	2	3203
7766	2	3204
7767	0	27
7767	1	412
7768	0	273
7768	1	94
7769	2	3205
7770	2	3206
7771	0	3207
7771	1	571
7772	2	3208
7773	0	68
7773	1	568
7774	0	471
7774	1	179
7775	0	424
7775	1	568
7776	0	965
7776	1	571
7777	0	135
7777	1	587
7778	2	3209
7779	0	600
7779	1	20
7780	2	3210
7781	0	72
7781	1	1752
7782	2	3211
7783	2	3212
7784	0	24
7784	1	57
7785	0	307
7785	1	66
7786	0	636
7786	1	66
7787	2	3213
7788	0	472
7788	1	94
7789	2	3214
7790	2	3215
7791	0	273
7791	1	28
7792	2	3216
7793	2	3217
7794	0	1763
7794	1	23
7795	0	3218
7795	1	59
7796	2	3219
7797	0	419
7797	1	59
7798	2	3220
7799	2	3221
7800	0	620
7800	1	20
7801	2	3222
7802	2	3223
7803	2	3224
7804	0	471
7804	1	309
7805	0	110
7805	1	309
7806	2	3225
7807	2	3226
7808	0	305
7808	1	374
7809	0	51
7809	1	1198
7810	2	3227
7811	2	3228
7812	0	10
7812	1	387
7813	0	72
7813	1	387
7814	0	39
7814	1	447
7815	0	529
7815	1	157
7816	0	180
7816	1	885
7817	0	371
7817	1	426
7818	0	535
7818	1	426
7819	0	1421
7819	1	170
7820	2	3229
7821	0	26
7821	1	426
7822	0	600
7822	1	155
7823	0	123
7823	1	144
7824	0	682
7824	1	185
7825	0	60
7825	1	125
7826	0	136
7826	1	125
7827	2	3230
7828	0	427
7828	1	43
7829	2	3231
7830	0	682
7830	1	196
7831	0	242
7831	1	28
7832	2	3232
7833	0	175
7833	1	1321
7834	2	3233
7835	2	3234
7836	2	3235
7837	0	1561
7837	1	106
7838	2	3236
7839	0	51
7839	1	106
7840	2	3237
7841	0	148
7841	1	412
7842	0	242
7842	1	106
7843	0	1281
7843	1	143
7844	0	3238
7844	1	3
7845	0	919
7845	1	1682
7846	0	395
7846	1	141
7847	0	840
7847	1	106
7848	0	109
7848	1	374
7849	0	535
7849	1	134
7850	0	423
7850	1	144
7851	0	259
7851	1	367
7852	0	86
7852	1	1552
7853	2	3239
7854	0	331
7854	1	644
7855	0	6
7855	1	2718
7856	0	36
7856	1	2718
7857	2	3240
7858	0	6
7858	1	300
7859	2	3241
7860	0	396
7860	1	28
7861	0	250
7861	1	412
7862	0	72
7862	1	170
7863	0	26
7863	1	170
7864	0	371
7864	1	365
7865	0	243
7865	1	2718
7866	0	78
7866	1	44
7867	0	39
7867	1	43
7868	2	3242
7869	2	3243
7870	0	122
7870	1	79
7871	0	767
7871	1	3
7872	0	2708
7872	1	432
7873	0	627
7873	1	2166
7874	2	3244
7875	0	145
7875	1	1094
7876	0	27
7876	1	9
7877	0	278
7877	1	1
7878	0	726
7878	1	249
7879	2	798
7880	0	88
7880	1	365
7881	0	228
7881	1	365
7882	0	148
7882	1	44
7883	0	19
7883	1	133
7884	0	83
7884	1	133
7885	0	13
7885	1	932
7886	0	101
7886	1	202
7887	2	3245
7888	0	51
7888	1	716
7889	0	600
7889	1	374
7890	2	3246
7891	2	3247
7892	2	3248
7893	2	3249
7894	0	972
7894	1	69
7895	2	3250
7896	0	2708
7896	1	11
7897	2	3251
7898	2	3252
7899	2	3253
7900	2	3254
7901	2	3255
7902	2	3256
7903	0	494
7903	1	197
7904	0	1717
7904	1	28
7905	0	26
7905	1	196
7906	0	726
7906	1	323
7907	0	26
7907	1	179
7908	0	492
7908	1	28
7909	2	3257
7910	0	145
7910	1	555
7911	0	24
7911	1	69
7912	0	816
7912	1	696
7913	2	3258
7914	0	2195
7914	1	1601
7915	2	3259
7916	0	972
7916	1	196
7917	2	3260
7918	0	21
7918	1	157
7919	2	3261
7920	0	151
7920	1	31
7921	0	1338
7921	1	16
7922	0	8
7922	1	380
7923	0	236
7923	1	357
7924	0	650
7924	1	323
7925	2	3262
7926	0	458
7926	1	69
7927	0	39
7927	1	696
7928	2	3263
7929	2	3264
7930	0	252
7930	1	111
7931	2	3265
7932	0	3266
7932	1	1
7933	0	682
7933	1	291
7934	2	3267
7935	0	40
7935	1	45
7936	2	3268
7937	0	505
7937	1	498
7938	0	250
7938	1	498
7939	2	3269
7940	0	417
7940	1	234
7941	2	3270
7942	2	3271
7943	2	3272
7944	2	3273
7945	0	569
7945	1	498
7946	0	458
7946	1	498
7947	2	3274
7948	0	793
7948	1	57
7949	2	3275
7950	0	3276
7950	1	144
7951	0	909
7951	1	28
7952	2	3277
7953	0	2
7953	1	143
7954	2	3278
7955	0	175
7955	1	512
7956	0	180
7956	1	170
7957	2	3279
7958	2	3280
7959	0	3281
7959	1	143
7960	0	63
7960	1	1879
7961	0	126
7961	1	57
7962	0	250
7962	1	374
7963	0	119
7963	1	1752
7964	0	286
7964	1	95
7965	0	10
7965	1	168
7966	0	26
7966	1	168
7967	0	145
7967	1	336
7968	0	236
7968	1	345
7969	2	3282
7970	2	3283
7971	0	26
7971	1	855
7972	0	494
7972	1	626
7973	0	8
7973	1	1879
7974	2	3284
7975	0	770
7975	1	57
7976	0	108
7976	1	37
7977	2	3285
7978	0	650
7978	1	28
7979	0	228
7979	1	16
7980	2	3286
7981	2	3287
7982	0	60
7982	1	66
7983	2	3288
7984	0	228
7984	1	73
7985	0	458
7985	1	9
7986	2	3289
7987	2	3290
7988	2	3291
7989	0	10
7989	1	94
7990	2	3292
7991	2	3293
7992	0	110
7992	1	16
7993	0	236
7993	1	73
7994	0	63
7994	1	345
7995	0	243
7995	1	3077
7996	0	19
7996	1	292
7997	2	3294
7998	0	592
7998	1	190
7999	0	236
7999	1	131
8000	2	3295
8001	2	3296
8002	0	1020
8002	1	11
8003	2	3297
8004	2	3298
8005	2	3299
8006	2	3300
8007	0	1088
8007	1	291
8008	0	306
8008	1	218
8009	0	315
8009	1	58
8010	0	148
8010	1	58
8011	2	3301
8012	0	101
8012	1	1094
8013	0	151
8013	1	94
8014	0	344
8014	1	1601
8015	0	26
8015	1	758
8016	0	535
8016	1	855
8017	0	10
8017	1	159
8018	0	136
8018	1	855
8019	0	472
8019	1	425
8020	2	3302
8021	0	148
8021	1	179
8022	0	284
8022	1	144
8023	0	458
8023	1	487
8024	2	3303
8025	0	570
8025	1	141
8026	2	3304
8027	0	135
8027	1	3304
8028	0	417
8028	1	155
8029	0	252
8029	1	141
8030	0	60
8030	1	120
8031	0	6
8031	1	1682
8032	2	3305
8033	0	217
8033	1	387
8034	0	535
8034	1	11
8035	0	305
8035	1	833
8036	0	40
8036	1	758
8037	0	123
8037	1	11
8038	0	2
8038	1	177
8039	2	3306
8040	2	3307
8041	0	849
8041	1	116
8042	0	270
8042	1	696
8043	2	3308
8044	0	793
8044	1	59
8045	2	3309
8046	2	3310
8047	0	40
8047	1	932
8048	0	726
8048	1	79
8049	0	3125
8049	1	1
8050	0	268
8050	1	187
8051	0	83
8051	1	197
8052	0	331
8052	1	364
8053	2	3311
8054	2	3312
8055	2	3313
8056	2	3314
8057	0	270
8057	1	31
8058	2	3315
8059	0	616
8059	1	378
8060	2	3316
8061	2	3317
8062	0	21
8062	1	9
8063	0	570
8063	1	55
8064	0	228
8064	1	55
8065	2	3318
8066	0	1571
8066	1	249
8067	0	518
8067	1	45
8068	0	458
8068	1	58
8069	0	535
8069	1	365
8070	0	307
8070	1	365
8071	0	86
8071	1	187
8072	0	925
8072	1	932
8073	0	1142
8073	1	234
8074	0	51
8074	1	157
8075	2	3319
8076	0	239
8076	1	476
8077	0	471
8077	1	44
8078	0	793
8078	1	115
8079	0	36
8079	1	514
8080	2	3320
8081	2	3321
8082	0	86
8082	1	447
8083	0	2
8083	1	476
8084	0	2984
8084	1	476
8085	2	3322
8086	2	3323
8087	0	1641
8087	1	196
8088	2	3324
8089	2	3325
8090	0	60
8090	1	200
8091	2	3326
8092	2	3327
8093	0	661
8093	1	1094
8094	2	3328
8095	0	145
8095	1	512
8096	0	492
8096	1	512
8097	2	3329
8098	0	251
8098	1	1570
8099	0	19
8099	1	1509
8100	0	2882
8100	1	28
8101	0	175
8101	1	297
8102	0	19
8102	1	901
8103	0	951
8103	1	79
8104	2	3330
8105	0	284
8105	1	79
8106	2	3331
8107	0	682
8107	1	323
8108	2	3332
8109	0	108
8109	1	157
8110	0	909
8110	1	157
8111	2	3333
8112	0	1409
8112	1	57
8113	0	2750
8113	1	234
8114	0	38
8114	1	297
8115	0	535
8115	1	296
8116	0	88
8116	1	79
8117	0	101
8117	1	190
8118	2	3334
8119	0	443
8119	1	481
8120	0	840
8120	1	644
8121	0	161
8121	1	165
8122	2	3335
8123	2	3336
8124	0	88
8124	1	241
8125	0	208
8125	1	241
8126	0	181
8126	1	568
8127	0	258
8127	1	106
8128	0	334
8128	1	57
8129	2	3337
8130	0	1165
8130	1	57
8131	0	156
8131	1	2718
8132	0	424
8132	1	106
8133	2	3338
8134	2	3339
8135	2	3340
8136	2	3341
8137	0	101
8137	1	476
8138	0	494
8138	1	476
8139	2	3342
8140	0	38
8140	1	165
8141	0	8
8141	1	626
8142	0	108
8142	1	152
8143	2	3343
8144	0	570
8144	1	104
8145	0	8
8145	1	833
8146	0	88
8146	1	833
8147	0	21
8147	1	833
8148	0	88
8148	1	3
8149	0	428
8149	1	66
8150	0	13
8150	1	170
8151	0	175
8151	1	380
8152	0	600
8152	1	64
8153	2	3344
8154	0	145
8154	1	481
8155	2	3345
8156	0	39
8156	1	152
8157	2	3346
8158	0	250
8158	1	143
8159	0	247
8159	1	16
8160	2	3347
8161	2	3348
8162	2	2471
8163	2	3349
8164	0	953
8164	1	323
8165	0	325
8165	1	374
8166	0	250
8166	1	3
8167	0	1338
8167	1	3
8168	2	3350
8169	0	1352
8169	1	1355
8170	0	145
8170	1	1355
8171	0	472
8171	1	1355
8172	0	101
8172	1	1355
8173	0	72
8173	1	1355
8174	0	10
8174	1	131
8175	0	472
8175	1	179
8176	0	101
8176	1	79
8177	2	3351
8178	2	3352
8179	0	135
8179	1	3353
8180	0	39
8180	1	95
8181	2	3354
8182	0	2574
8182	1	297
8183	0	363
8183	1	568
8184	2	3355
8185	0	123
8185	1	196
8186	2	3356
8187	0	88
8187	1	412
8188	0	63
8188	1	1321
8189	0	424
8189	1	261
8190	2	3357
8191	0	121
8191	1	20
8192	2	3358
8193	2	3359
8194	0	278
8194	1	9
8195	0	21
8195	1	241
8196	0	304
8196	1	196
8197	2	3360
8198	2	3361
8199	0	1409
8199	1	324
8200	2	3362
8201	0	3363
8201	1	20
8202	2	3364
8203	2	3365
8204	0	63
8204	1	141
8205	0	181
8205	1	665
8206	0	250
8206	1	665
8207	0	180
8207	1	1715
8208	0	40
8208	1	31
8209	0	51
8209	1	345
8210	0	145
8210	1	292
8211	2	3366
8212	0	793
8212	1	309
8213	0	228
8213	1	309
8214	0	259
8214	1	104
8215	0	1088
8215	1	104
8216	0	252
8216	1	389
8217	0	396
8217	1	73
8218	0	770
8218	1	577
8219	0	135
8219	1	92
8220	2	3367
8221	2	3368
8222	0	270
8222	1	336
8223	0	145
8223	1	79
8224	2	3369
8225	2	3370
8226	0	101
8226	1	432
8227	0	63
8227	1	185
8228	0	24
8228	1	185
8229	2	3371
8230	0	472
8230	1	141
8231	0	250
8231	1	120
8232	2	3372
8233	0	26
8233	1	1805
8234	2	3373
8235	2	3374
8236	2	3375
8237	0	24
8237	1	44
8238	0	353
8238	1	11
8239	0	535
8239	1	131
8240	0	24
8240	1	374
8241	2	3376
8242	0	26
8242	1	9
8243	0	3377
8243	1	149
8244	2	3378
8245	0	136
8245	1	481
8246	0	286
8246	1	57
8247	0	3379
8247	1	45
8248	2	3380
8249	0	305
8249	1	901
8250	0	258
8250	1	202
8251	0	268
8251	1	202
8252	0	156
8252	1	200
8253	2	3381
8254	0	1380
8254	1	503
8255	2	3382
8256	0	334
8256	1	140
8257	0	562
8257	1	140
8258	0	205
8258	1	140
8259	0	175
8259	1	165
8260	0	117
8260	1	69
8261	0	145
8261	1	781
8262	0	148
8262	1	781
8263	0	428
8263	1	365
8264	0	286
8264	1	79
8265	0	109
8265	1	365
8266	0	217
8266	1	365
8267	0	136
8267	1	365
8268	0	135
8268	1	365
8269	0	142
8269	1	365
8270	0	1571
8270	1	1007
8271	0	315
8271	1	116
8272	0	816
8272	1	16
8273	2	3383
8274	2	3384
8275	0	535
8275	1	498
8276	2	3385
8277	0	3386
8277	1	28
8278	0	13
8278	1	1
8279	2	3387
8280	0	529
8280	1	20
8281	0	135
8281	1	498
8282	0	1026
8282	1	323
8283	2	3388
8284	0	147
8284	1	568
8285	2	3389
8286	0	1670
8286	1	1021
8287	0	535
8287	1	389
8288	0	305
8288	1	261
8289	2	3390
8290	0	718
8290	1	292
8291	2	3391
8292	2	3392
8293	0	358
8293	1	1049
8294	0	358
8294	1	1021
8295	2	3193
8296	0	331
8296	1	261
8297	0	119
8297	1	254
8298	0	86
8298	1	254
8299	0	268
8299	1	291
8300	0	175
8300	1	291
8301	0	175
8301	1	921
8302	0	27
8302	1	202
8303	2	3393
8304	2	3394
8305	0	3395
8305	1	3396
8306	0	1571
8306	1	79
8307	0	278
8307	1	120
8308	2	3397
8309	2	3398
8310	2	3399
8311	2	3400
8312	0	27
8312	1	364
8313	0	83
8313	1	165
8314	0	217
8314	1	696
8315	0	304
8315	1	1509
8316	0	424
8316	1	1205
8317	2	3401
8318	0	156
8318	1	296
8319	2	3402
8320	0	797
8320	1	106
8321	0	1304
8321	1	106
8322	2	3403
8323	0	108
8323	1	57
8324	0	2929
8324	1	190
8325	0	424
8325	1	196
8326	0	27
8326	1	196
8327	0	2
8327	1	82
8328	2	3404
8329	2	3405
8330	0	659
8330	1	16
8331	2	3406
8332	2	3407
8333	0	86
8333	1	461
8334	2	3408
8335	2	3409
8336	0	208
8336	1	512
8337	2	3410
8338	0	797
8338	1	125
8339	0	101
8339	1	296
8340	0	1597
8340	1	261
8341	0	250
8341	1	196
8342	2	3411
8343	2	3412
8344	0	1304
8344	1	230
8345	0	2591
8345	1	56
8346	0	136
8346	1	1198
8347	2	3413
8348	0	217
8348	1	1198
8349	0	460
8349	1	196
8350	0	1571
8350	1	447
8351	0	353
8351	1	447
8352	2	3414
8353	2	3415
8354	2	3416
8355	0	569
8355	1	249
8356	2	3417
8357	2	3418
8358	2	3419
8359	2	3420
8360	0	659
8360	1	412
8361	0	886
8361	1	134
8362	0	72
8362	1	187
8363	2	3421
8364	2	3422
8365	0	2
8365	1	1198
8366	0	63
8366	1	1635
8367	0	6
8367	1	1635
8368	2	3423
8369	0	145
8369	1	982
8370	0	2962
8370	1	57
8371	2	3424
8372	0	24
8372	1	28
8373	2	3425
8374	2	3426
8375	0	427
8375	1	66
8376	2	3427
8377	0	145
8377	1	30
8378	2	3428
8379	0	146
8379	1	571
8380	0	459
8380	1	44
8381	0	110
8381	1	345
8382	2	3429
8383	0	286
8383	1	92
8384	2	3430
8385	0	148
8385	1	116
8386	2	3431
8387	0	1142
8387	1	37
8388	0	123
8388	1	195
8389	0	39
8389	1	1198
8390	0	117
8390	1	1198
8391	2	3432
8392	2	3433
8393	2	3434
8394	0	145
8394	1	415
8395	0	72
8395	1	1321
8396	0	119
8396	1	1321
8397	2	3435
8398	0	270
8398	1	389
8399	2	3436
8400	0	88
8400	1	389
8401	0	68
8401	1	571
8402	2	3437
8403	0	6
8403	1	3438
8404	0	661
8404	1	52
8405	0	972
8405	1	155
8406	0	1592
8406	1	487
8407	0	1196
8407	1	487
8408	0	247
8408	1	52
8409	0	770
8409	1	31
8410	0	83
8410	1	45
8411	2	3439
8412	2	3440
8413	2	3441
8414	2	3442
8415	0	520
8415	1	1198
8416	0	10
8416	1	1198
8417	0	146
8417	1	412
8418	0	1221
8418	1	289
8419	0	154
8419	1	143
8420	0	1720
8420	1	1198
8421	0	236
8421	1	114
8422	0	19
8422	1	168
8423	0	145
8423	1	1
8424	0	2195
8424	1	177
8425	0	3443
8425	1	179
8426	0	119
8426	1	476
8427	2	3444
8428	0	628
8428	1	106
8429	0	371
8429	1	31
8430	0	36
8430	1	1198
8431	0	1304
8431	1	20
8432	2	3445
8433	0	2962
8433	1	230
8434	0	236
8434	1	218
8435	0	39
8435	1	218
8436	0	117
8436	1	218
8437	2	3446
8438	0	101
8438	1	571
8439	0	268
8439	1	197
8440	0	307
8440	1	405
8441	2	3447
8442	0	6
8442	1	1198
8443	0	562
8443	1	412
8444	2	3448
8445	2	3449
8446	0	567
8446	1	197
8447	2	3450
8448	0	459
8448	1	885
8449	2	3451
8450	0	305
8450	1	885
8451	0	3452
8451	1	170
8452	0	1231
8452	1	106
8453	0	72
8453	1	9
8454	2	3453
8455	0	305
8455	1	144
8456	0	135
8456	1	921
8457	0	110
8457	1	921
8458	2	3454
8459	0	72
8459	1	921
8460	0	472
8460	1	380
8461	2	3455
8462	0	284
8462	1	481
8463	2	3456
8464	0	1938
8464	1	364
8465	0	122
8465	1	987
8466	0	83
8466	1	476
8467	2	3457
8468	0	459
8468	1	114
8469	0	252
8469	1	418
8470	0	284
8470	1	9
8471	0	108
8471	1	249
8472	2	3458
8473	0	161
8473	1	415
8474	2	3459
8475	0	109
8475	1	106
8476	0	417
8476	1	1435
8477	0	535
8477	1	1345
8478	0	1142
8478	1	272
8479	2	3460
8480	0	1507
8480	1	23
8481	0	1221
8481	1	69
8482	0	437
8482	1	69
8483	0	145
8483	1	452
8484	0	284
8484	1	644
8485	0	63
8485	1	93
8486	0	286
8486	1	115
8487	2	3461
8488	0	242
8488	1	58
8489	0	228
8489	1	49
8490	0	1380
8490	1	115
8491	0	151
8491	1	168
8492	0	72
8492	1	168
8493	0	569
8493	1	165
8494	2	3462
8495	0	205
8495	1	95
8496	0	363
8496	1	43
8497	0	135
8497	1	2068
8498	0	252
8498	1	179
8499	0	363
8499	1	179
8500	0	419
8500	1	43
8501	2	3463
8502	0	19
8502	1	1601
8503	0	270
8503	1	59
8504	2	3464
8505	2	3465
8506	0	154
8506	1	111
8507	2	891
8508	2	3466
8509	0	2708
8509	1	1886
8510	2	3467
8511	0	1940
8511	1	179
8512	0	123
8512	1	230
8513	0	385
8513	1	257
8514	2	3468
8515	0	535
8515	1	79
8516	0	123
8516	1	257
8517	2	3469
8518	2	3470
8519	0	83
8519	1	571
8520	2	3471
8521	0	919
8521	1	289
8522	0	6
8522	1	2545
8523	0	472
8523	1	3472
8524	0	6
8524	1	3472
8525	2	3473
8526	0	1720
8526	1	79
8527	0	395
8527	1	289
8528	0	1026
8528	1	1886
8529	0	1380
8529	1	835
8530	2	3474
8531	2	3475
8532	2	3476
8533	2	3477
8534	0	273
8534	1	921
8535	0	136
8535	1	921
8536	0	396
8536	1	249
8537	0	2697
8537	1	73
8538	0	284
8538	1	1205
8539	0	616
8539	1	1205
8540	0	101
8540	1	1205
8541	2	3478
8542	2	3479
8543	2	3480
8544	2	3481
8545	0	72
8545	1	94
8546	0	437
8546	1	28
8547	0	273
8547	1	568
8548	0	109
8548	1	324
8549	0	40
8549	1	324
8550	0	549
8550	1	66
8551	2	3482
8552	2	3483
8553	2	3484
8554	2	3485
8555	2	3486
8556	0	27
8556	1	16
8557	0	273
8557	1	16
8558	0	305
8558	1	1752
8559	0	161
8559	1	1752
8560	2	3487
8561	2	3488
8562	0	175
8562	1	405
8563	0	101
8563	1	1198
8564	0	472
8564	1	1198
8565	0	593
8565	1	1198
8566	0	1026
8566	1	23
8567	0	972
8567	1	345
8568	0	331
8568	1	345
8569	0	458
8569	1	345
8570	0	250
8570	1	58
8571	0	1278
8571	1	291
8572	0	205
8572	1	257
8573	0	36
8573	1	615
8574	0	19
8574	1	855
8575	0	3164
8575	1	257
8576	0	472
8576	1	257
8577	2	3489
8578	2	3490
8579	2	3491
8580	2	3492
8581	0	567
8581	1	571
8582	0	10
8582	1	93
8583	0	6
8583	1	93
8584	2	3493
8585	0	1421
8585	1	187
8586	0	39
8586	1	59
8587	0	2650
8587	1	52
8588	0	654
8588	1	52
8589	2	3494
8590	0	2
8590	1	170
8591	0	258
8591	1	425
8592	0	270
8592	1	425
8593	2	3495
8594	2	3496
8595	2	3497
8596	0	3193
8596	1	11
8597	2	3498
8598	0	682
8598	1	168
8599	0	242
8599	1	82
8600	0	2
8600	1	31
8601	0	592
8601	1	116
8602	2	3499
8603	2	3500
8604	2	3501
8605	0	145
8605	1	1198
8606	0	27
8606	1	1198
8607	0	449
8607	1	120
8608	0	424
8608	1	131
8609	0	208
8609	1	1123
8610	0	136
8610	1	987
8611	0	127
8611	1	374
8612	0	569
8612	1	179
8613	0	396
8613	1	82
8614	2	3502
8615	0	307
8615	1	374
8616	2	3503
8617	2	3504
8618	2	3505
8619	0	180
8619	1	179
8620	0	286
8620	1	249
8621	2	3506
8622	0	121
8622	1	28
8623	2	3507
